Sales,Quantity,Discount,Profit,Outlet Type,City Type,Category of Goods,Region,State,Segment,Ship Mode,Sub-Category,Order Date,month,day_of_week,quarter,year,Outlet Type_enc,City Type_enc,Category of Goods_enc,Region_enc,State_enc,Segment_enc,Ship Mode_enc,Sub-Category_enc,anomaly,anomaly_flag
172500.0,46,0.25,43125.0,Large,Tier 2,Electronics,South,Maharashtra,Corporate,Same Day,Coolers,2023-12-21,12,3,4,2023,0,1,1,2,3,1,1,2,-1,1
182400.0,48,0.24,45600.0,Large,Village,Electronics,West,Karnataka,Consumer,Standard Class,Coolers,2021-11-29,11,0,4,2021,0,2,1,3,2,0,3,2,-1,1
154800.0,43,0.28,38700.0,Large,Tier 1,Electronics,East,Gujarat,Home Office,Standard Class,Fans,2024-11-21,11,3,4,2024,0,0,1,0,1,2,3,3,-1,1
68000.0,20,0.32,17000.0,Small,Village,Electronics,South,Gujarat,Corporate,Second Class,AC,2024-10-21,10,0,4,2024,2,2,1,2,1,1,2,0,-1,1
102000.0,34,0.4,25500.0,Large,Village,Electronics,South,Maharashtra,Home Office,Second Class,Coolers,2024-03-05,3,1,1,2024,0,2,1,2,3,2,2,2,-1,1
67200.0,21,0.36,16800.0,Large,Village,Electronics,West,Gujarat,Corporate,Same Day,Fans,2020-03-18,3,2,1,2020,0,2,1,3,1,1,1,3,-1,1
59400.0,12,0.01,8910.0,Small,Village,Electronics,South,Punjab,Corporate,First Class,AC,2023-04-02,4,6,2,2023,2,2,1,2,4,1,0,0,-1,1
108000.0,36,0.4,27000.0,Small,Tier 1,Electronics,North,Gujarat,Consumer,Second Class,AC,2020-08-29,8,5,3,2020,2,0,1,1,1,0,2,0,-1,1
97600.0,32,0.39,24400.0,Small,Village,Electronics,West,Maharashtra,Home Office,Same Day,AC,2023-12-19,12,1,4,2023,2,2,1,3,3,2,1,0,-1,1
108500.0,35,0.38,27125.0,Large,Village,Electronics,North,Maharashtra,Home Office,Standard Class,AC,2023-08-31,8,3,3,2023,0,2,1,1,3,2,3,0,-1,1
72450.0,23,0.37,18112.5,Large,Tier 2,Electronics,North,Punjab,Consumer,Second Class,Fans,2024-11-10,11,6,4,2024,0,1,1,1,4,0,2,3,-1,1
102700.0,26,0.21,25675.0,Large,Tier 1,Electronics,North,Maharashtra,Home Office,Standard Class,Coolers,2021-03-23,3,1,1,2021,0,0,1,1,3,2,3,2,-1,1
134300.0,34,0.21,33575.0,Small,Village,Electronics,West,Delhi,Corporate,First Class,Fans,2020-01-10,1,4,1,2020,2,2,1,3,0,1,0,3,-1,1
138600.0,44,0.37,34650.0,Small,Tier 2,Electronics,North,Gujarat,Corporate,Second Class,AC,2022-12-20,12,1,4,2022,2,1,1,1,1,1,2,0,-1,1
167900.0,46,0.27,41975.0,Large,Village,Electronics,North,Delhi,Consumer,Second Class,Fans,2024-11-29,11,4,4,2024,0,2,1,1,0,0,2,3,-1,1
163400.0,43,0.24,40850.0,Small,Village,Electronics,North,Gujarat,Consumer,Second Class,AC,2022-08-11,8,3,3,2022,2,2,1,1,1,0,2,0,-1,1
154100.0,46,0.33,38525.0,Large,Tier 2,Electronics,West,Maharashtra,Corporate,First Class,AC,2024-10-11,10,4,4,2024,0,1,1,3,3,1,0,0,-1,1
130350.0,33,0.21,32587.5,Large,Tier 2,Electronics,South,Delhi,Consumer,Second Class,Coolers,2021-11-14,11,6,4,2021,0,1,1,2,0,0,2,2,-1,1
96000.0,32,0.4,24000.0,Large,Tier 1,Electronics,North,Karnataka,Corporate,Same Day,Coolers,2022-12-03,12,5,4,2022,0,0,1,1,2,1,1,2,-1,1
156000.0,48,0.35,39000.0,Large,Village,Electronics,South,Delhi,Corporate,Standard Class,Fans,2020-03-09,3,0,1,2020,0,2,1,2,0,1,3,3,-1,1
108000.0,36,0.4,27000.0,Large,Tier 1,Electronics,East,Delhi,Home Office,Second Class,Coolers,2023-01-23,1,0,1,2023,0,0,1,0,0,2,2,2,-1,1
165600.0,46,0.28,41400.0,Medium,Tier 1,Electronics,East,Gujarat,Home Office,Same Day,Fans,2024-11-24,11,6,4,2024,1,0,1,0,1,2,1,3,-1,1
176000.0,44,0.2,44000.0,Medium,Tier 2,Electronics,South,Maharashtra,Consumer,First Class,Fans,2024-12-23,12,0,4,2024,1,1,1,2,3,0,0,3,-1,1
130350.0,33,0.21,32587.5,Large,Tier 1,Electronics,South,Punjab,Consumer,First Class,AC,2021-08-21,8,5,3,2021,0,0,1,2,4,0,0,0,-1,1
163400.0,43,0.24,40850.0,Small,Tier 2,Electronics,South,Maharashtra,Consumer,Second Class,Fans,2023-03-31,3,4,1,2023,2,1,1,2,3,0,2,3,-1,1
177600.0,48,0.26,44400.0,Medium,Tier 1,Electronics,North,Punjab,Home Office,Second Class,Fans,2023-12-31,12,6,4,2023,1,0,1,1,4,2,2,3,-1,1
68250.0,21,0.35,17062.5,Medium,Tier 2,Electronics,South,Punjab,Home Office,Same Day,Coolers,2021-10-25,10,0,4,2021,1,1,1,2,4,2,1,2,-1,1
134300.0,34,0.21,33575.0,Medium,Village,Electronics,West,Delhi,Home Office,Second Class,AC,2023-08-20,8,6,3,2023,1,2,1,3,0,2,2,0,-1,1
116550.0,37,0.37,29137.5,Small,Tier 1,Electronics,North,Karnataka,Consumer,Second Class,AC,2024-08-07,8,2,3,2024,2,0,1,1,2,0,2,0,-1,1
134300.0,34,0.21,33575.0,Large,Village,Electronics,West,Punjab,Home Office,Second Class,AC,2022-11-21,11,0,4,2022,0,2,1,3,4,2,2,0,-1,1
148350.0,43,0.31,37087.5,Small,Tier 1,Electronics,West,Maharashtra,Consumer,Standard Class,Fans,2024-12-01,12,6,4,2024,2,0,1,3,3,0,3,3,-1,1
144000.0,36,0.2,36000.0,Medium,Village,Electronics,North,Punjab,Corporate,Standard Class,AC,2021-10-01,10,4,4,2021,1,2,1,1,4,1,3,0,-1,1
111600.0,36,0.38,27900.0,Small,Tier 1,Electronics,North,Gujarat,Consumer,Same Day,AC,2021-11-07,11,6,4,2021,2,0,1,1,1,0,1,0,-1,1
117800.0,38,0.38,29450.0,Medium,Tier 1,Electronics,East,Karnataka,Consumer,Second Class,Coolers,2024-12-18,12,2,4,2024,1,0,1,0,2,0,2,2,-1,1
79300.0,26,0.39,19825.0,Medium,Tier 1,Electronics,West,Delhi,Consumer,Same Day,AC,2023-01-31,1,1,1,2023,1,0,1,3,0,0,1,0,-1,1
71100.0,18,0.21,17775.0,Large,Tier 2,Electronics,North,Punjab,Home Office,Second Class,Fans,2023-01-30,1,0,1,2023,0,1,1,1,4,2,2,3,-1,1
70350.0,21,0.33,17587.5,Medium,Tier 2,Electronics,North,Gujarat,Corporate,Same Day,AC,2020-01-11,1,5,1,2020,1,1,1,1,1,1,1,0,-1,1
136400.0,44,0.38,34100.0,Medium,Tier 1,Electronics,West,Punjab,Home Office,Same Day,Coolers,2023-11-14,11,1,4,2023,1,0,1,3,4,2,1,2,-1,1
74750.0,23,0.35,18687.5,Small,Tier 1,Electronics,North,Punjab,Consumer,Same Day,Coolers,2021-10-04,10,0,4,2021,2,0,1,1,4,0,1,2,-1,1
137600.0,43,0.36,34400.0,Medium,Village,Electronics,North,Punjab,Home Office,Same Day,Coolers,2023-10-07,10,5,4,2023,1,2,1,1,4,2,1,2,-1,1
70400.0,22,0.36,17600.0,Medium,Village,Electronics,West,Delhi,Consumer,First Class,AC,2022-03-23,3,2,1,2022,1,2,1,3,0,0,0,0,-1,1
114700.0,37,0.38,28675.0,Small,Village,Electronics,East,Delhi,Consumer,Same Day,Coolers,2024-08-05,8,0,3,2024,2,2,1,0,0,0,1,2,-1,1
64350.0,13,0.01,9652.5,Large,Tier 2,Electronics,North,Punjab,Home Office,Same Day,Coolers,2020-09-07,9,0,3,2020,0,1,1,1,4,2,1,2,-1,1
99200.0,32,0.38,24800.0,Large,Village,Electronics,East,Karnataka,Corporate,Standard Class,Fans,2021-12-17,12,4,4,2021,0,2,1,0,2,1,3,3,-1,1
169850.0,43,0.21,42462.5,Large,Village,Electronics,West,Gujarat,Consumer,Same Day,Coolers,2022-12-16,12,4,4,2022,0,2,1,3,1,0,1,2,-1,1
103700.0,34,0.39,25925.0,Small,Village,Electronics,South,Karnataka,Corporate,First Class,Coolers,2020-08-08,8,5,3,2020,2,2,1,2,2,1,0,2,-1,1
63000.0,21,0.4,15750.0,Large,Tier 1,Electronics,North,Punjab,Home Office,First Class,Fans,2021-11-09,11,1,4,2021,0,0,1,1,4,2,0,3,-1,1
165900.0,42,0.21,41475.0,Medium,Tier 1,Electronics,West,Delhi,Home Office,Second Class,AC,2020-01-13,1,0,1,2020,1,0,1,3,0,2,2,0,-1,1
59850.0,19,0.37,14962.5,Large,Village,Electronics,West,Punjab,Consumer,Second Class,Coolers,2022-10-25,10,1,4,2022,0,2,1,3,4,0,2,2,-1,1
188000.0,47,0.2,47000.0,Medium,Village,Electronics,North,Punjab,Corporate,Standard Class,AC,2023-12-23,12,5,4,2023,1,2,1,1,4,1,3,0,-1,1
167900.0,46,0.27,41975.0,Medium,Tier 1,Electronics,East,Delhi,Corporate,First Class,Coolers,2020-12-18,12,4,4,2020,1,0,1,0,0,1,0,2,-1,1
176000.0,44,0.2,44000.0,Medium,Tier 1,Electronics,East,Punjab,Corporate,Standard Class,Coolers,2024-10-07,10,0,4,2024,1,0,1,0,4,1,3,2,-1,1
70150.0,23,0.39,17537.5,Large,Village,Electronics,West,Delhi,Corporate,Standard Class,Fans,2024-01-01,1,0,1,2024,0,2,1,3,0,1,3,3,-1,1
65100.0,21,0.38,16275.0,Small,Village,Electronics,West,Maharashtra,Consumer,Same Day,AC,2024-08-23,8,4,3,2024,2,2,1,3,3,0,1,0,-1,1
79300.0,26,0.39,19825.0,Medium,Village,Electronics,North,Karnataka,Corporate,Standard Class,Fans,2021-11-04,11,3,4,2021,1,2,1,1,2,1,3,3,-1,1
63050.0,13,0.03,9457.5,Large,Tier 1,Electronics,West,Gujarat,Home Office,Same Day,Coolers,2022-05-01,5,6,2,2022,0,0,1,3,1,2,1,2,-1,1
134300.0,34,0.21,33575.0,Medium,Tier 2,Electronics,East,Punjab,Consumer,First Class,Fans,2023-03-04,3,5,1,2023,1,1,1,0,4,0,0,3,-1,1
120000.0,40,0.4,30000.0,Medium,Tier 2,Electronics,East,Delhi,Corporate,Standard Class,Coolers,2021-03-12,3,4,1,2021,1,1,1,0,0,1,3,2,-1,1
72450.0,23,0.37,18112.5,Large,Village,Electronics,South,Punjab,Consumer,Second Class,AC,2024-12-06,12,4,4,2024,0,2,1,2,4,0,2,0,-1,1
81000.0,27,0.4,20250.0,Medium,Tier 2,Electronics,North,Maharashtra,Consumer,Standard Class,Fans,2023-11-06,11,0,4,2023,1,1,1,1,3,0,3,3,-1,1
171550.0,47,0.27,42887.5,Medium,Tier 1,Electronics,North,Karnataka,Consumer,Same Day,Coolers,2023-10-01,10,6,4,2023,1,0,1,1,2,0,1,2,-1,1
180000.0,48,0.25,45000.0,Small,Village,Electronics,West,Karnataka,Consumer,Same Day,AC,2020-03-25,3,2,1,2020,2,2,1,3,2,0,1,0,-1,1
160600.0,44,0.27,40150.0,Small,Tier 2,Electronics,South,Maharashtra,Corporate,First Class,Fans,2020-10-15,10,3,4,2020,2,1,1,2,3,1,0,3,-1,1
90000.0,30,0.4,22500.0,Small,Tier 2,Electronics,West,Karnataka,Corporate,Standard Class,Coolers,2021-11-18,11,3,4,2021,2,1,1,3,2,1,3,2,-1,1
138600.0,44,0.37,34650.0,Medium,Village,Electronics,North,Delhi,Home Office,Second Class,Coolers,2020-11-25,11,2,4,2020,1,2,1,1,0,2,2,2,-1,1
155800.0,41,0.24,38950.0,Large,Tier 1,Electronics,West,Punjab,Consumer,Same Day,AC,2022-11-21,11,0,4,2022,0,0,1,3,4,0,1,0,-1,1
152000.0,40,0.24,38000.0,Small,Village,Electronics,North,Delhi,Home Office,Same Day,Fans,2022-03-02,3,2,1,2022,2,2,1,1,0,2,1,3,-1,1
70400.0,22,0.36,17600.0,Medium,Village,Electronics,East,Maharashtra,Consumer,First Class,AC,2022-11-27,11,6,4,2022,1,2,1,0,3,0,0,0,-1,1
106750.0,35,0.39,26687.5,Small,Village,Electronics,East,Delhi,Corporate,Second Class,Coolers,2020-01-05,1,6,1,2020,2,2,1,0,0,1,2,2,-1,1
79300.0,26,0.39,19825.0,Small,Tier 2,Electronics,West,Maharashtra,Consumer,First Class,Coolers,2024-01-27,1,5,1,2024,2,1,1,3,3,0,0,2,-1,1
144000.0,45,0.36,36000.0,Large,Tier 2,Electronics,South,Maharashtra,Home Office,First Class,Fans,2022-12-21,12,2,4,2022,0,1,1,2,3,2,0,3,-1,1
93000.0,30,0.38,23250.0,Small,Tier 2,Electronics,West,Maharashtra,Consumer,First Class,Coolers,2023-08-14,8,0,3,2023,2,1,1,3,3,0,0,2,-1,1
76250.0,25,0.39,19062.5,Small,Tier 1,Electronics,North,Delhi,Consumer,Standard Class,Fans,2020-01-31,1,4,1,2020,2,0,1,1,0,0,3,3,-1,1
113400.0,36,0.37,28350.0,Large,Tier 1,Electronics,East,Karnataka,Home Office,Second Class,Coolers,2020-10-04,10,6,4,2020,0,0,1,0,2,2,2,2,-1,1
126400.0,32,0.21,31600.0,Small,Village,Electronics,West,Karnataka,Consumer,First Class,Fans,2021-12-26,12,6,4,2021,2,2,1,3,2,0,0,3,-1,1
108000.0,36,0.4,27000.0,Small,Village,Electronics,North,Maharashtra,Home Office,Same Day,Coolers,2021-03-20,3,5,1,2021,2,2,1,1,3,2,1,2,-1,1
96000.0,32,0.4,24000.0,Large,Tier 1,Electronics,North,Karnataka,Corporate,Second Class,Coolers,2021-01-31,1,6,1,2021,0,0,1,1,2,1,2,2,-1,1
126400.0,32,0.21,31600.0,Large,Tier 1,Electronics,West,Gujarat,Home Office,First Class,Fans,2022-10-20,10,3,4,2022,0,0,1,3,1,2,0,3,-1,1
66000.0,20,0.34,16500.0,Large,Tier 1,Electronics,East,Gujarat,Home Office,Same Day,Fans,2024-11-21,11,3,4,2024,0,0,1,0,1,2,1,3,-1,1
134300.0,34,0.21,33575.0,Medium,Tier 2,Electronics,East,Maharashtra,Home Office,Standard Class,Coolers,2020-01-09,1,3,1,2020,1,1,1,0,3,2,3,2,-1,1
154000.0,40,0.23,38500.0,Large,Tier 1,Electronics,West,Karnataka,Home Office,First Class,Fans,2024-01-13,1,5,1,2024,0,0,1,3,2,2,0,3,-1,1
173800.0,44,0.21,43450.0,Large,Village,Electronics,South,Karnataka,Consumer,Standard Class,AC,2022-01-16,1,6,1,2022,0,2,1,2,2,0,3,0,-1,1
108000.0,27,0.2,27000.0,Medium,Tier 2,Electronics,East,Gujarat,Home Office,First Class,Fans,2022-11-18,11,4,4,2022,1,1,1,0,1,2,0,3,-1,1
93000.0,30,0.38,23250.0,Small,Village,Electronics,North,Punjab,Consumer,First Class,Fans,2023-03-23,3,3,1,2023,2,2,1,1,4,0,0,3,-1,1
148200.0,38,0.22,37050.0,Large,Village,Electronics,West,Karnataka,Corporate,Second Class,Fans,2021-08-24,8,1,3,2021,0,2,1,3,2,1,2,3,-1,1
162000.0,45,0.28,40500.0,Medium,Tier 2,Electronics,South,Karnataka,Consumer,Standard Class,AC,2020-11-08,11,6,4,2020,1,1,1,2,2,0,3,0,-1,1
108000.0,27,0.2,27000.0,Large,Tier 2,Electronics,West,Punjab,Corporate,Standard Class,Coolers,2023-11-14,11,1,4,2023,0,1,1,3,4,1,3,2,-1,1
157500.0,45,0.3,39375.0,Medium,Tier 1,Electronics,North,Karnataka,Consumer,Second Class,Fans,2024-12-16,12,0,4,2024,1,0,1,1,2,0,2,3,-1,1
86900.0,22,0.21,21725.0,Large,Tier 1,Electronics,North,Punjab,Consumer,Second Class,Fans,2024-08-06,8,1,3,2024,0,0,1,1,4,0,2,3,-1,1
177750.0,45,0.21,44437.5,Medium,Village,Electronics,South,Punjab,Home Office,Second Class,Coolers,2022-11-02,11,2,4,2022,1,2,1,2,4,2,2,2,-1,1
139500.0,45,0.38,34875.0,Small,Tier 2,Electronics,South,Gujarat,Home Office,Same Day,AC,2024-10-30,10,2,4,2024,2,1,1,2,1,2,1,0,-1,1
172500.0,46,0.25,43125.0,Medium,Tier 1,Electronics,South,Maharashtra,Corporate,Same Day,Coolers,2023-11-13,11,0,4,2023,1,0,1,2,3,1,1,2,-1,1
82950.0,21,0.21,20737.5,Small,Tier 1,Electronics,West,Maharashtra,Home Office,Standard Class,Fans,2023-08-28,8,0,3,2023,2,0,1,3,3,2,3,3,-1,1
107100.0,34,0.37,26775.0,Small,Tier 2,Electronics,West,Punjab,Home Office,Same Day,AC,2021-03-10,3,2,1,2021,2,1,1,3,4,2,1,0,-1,1
144000.0,45,0.36,36000.0,Medium,Village,Electronics,South,Maharashtra,Consumer,Second Class,Fans,2021-11-01,11,0,4,2021,1,2,1,2,3,0,2,3,-1,1
97600.0,32,0.39,24400.0,Small,Tier 1,Electronics,West,Maharashtra,Home Office,First Class,Fans,2024-01-05,1,4,1,2024,2,0,1,3,3,2,0,3,-1,1
159750.0,45,0.29,39937.5,Large,Tier 2,Electronics,North,Punjab,Consumer,First Class,AC,2021-11-24,11,2,4,2021,0,1,1,1,4,0,0,0,-1,1
126400.0,32,0.21,31600.0,Small,Tier 1,Electronics,West,Delhi,Home Office,Standard Class,Fans,2023-08-22,8,1,3,2023,2,0,1,3,0,2,3,3,-1,1
178600.0,47,0.24,44650.0,Large,Village,Electronics,North,Delhi,Consumer,First Class,Fans,2020-01-31,1,4,1,2020,0,2,1,1,0,0,0,3,-1,1
156400.0,46,0.32,39100.0,Large,Tier 2,Electronics,South,Gujarat,Corporate,Same Day,Coolers,2021-11-16,11,1,4,2021,0,1,1,2,1,1,1,2,-1,1
126400.0,32,0.21,31600.0,Medium,Village,Electronics,North,Gujarat,Home Office,First Class,Coolers,2023-10-27,10,4,4,2023,1,2,1,1,1,2,0,2,-1,1
142600.0,46,0.38,35650.0,Large,Tier 1,Electronics,West,Punjab,Corporate,First Class,Fans,2023-01-23,1,0,1,2023,0,0,1,3,4,1,0,3,-1,1
116550.0,37,0.37,29137.5,Large,Village,Electronics,West,Punjab,Home Office,Standard Class,Coolers,2023-03-21,3,1,1,2023,0,2,1,3,4,2,3,2,-1,1
152100.0,39,0.22,38025.0,Medium,Tier 1,Electronics,South,Punjab,Home Office,Second Class,AC,2024-08-21,8,2,3,2024,1,0,1,2,4,2,2,0,-1,1
154800.0,43,0.28,38700.0,Small,Tier 2,Electronics,North,Maharashtra,Home Office,Second Class,Fans,2021-10-26,10,1,4,2021,2,1,1,1,3,2,2,3,-1,1
70400.0,22,0.36,17600.0,Medium,Village,Electronics,West,Karnataka,Consumer,Standard Class,Coolers,2020-03-22,3,6,1,2020,1,2,1,3,2,0,3,2,-1,1
88450.0,29,0.39,22112.5,Small,Tier 2,Electronics,South,Gujarat,Home Office,First Class,Coolers,2021-11-28,11,6,4,2021,2,1,1,2,1,2,0,2,-1,1
159800.0,47,0.32,39950.0,Medium,Village,Electronics,East,Punjab,Home Office,Same Day,AC,2023-08-15,8,1,3,2023,1,2,1,0,4,2,1,0,-1,1
59400.0,12,0.01,8910.0,Small,Village,Electronics,South,Karnataka,Home Office,Standard Class,Fans,2024-04-26,4,4,2,2024,2,2,1,2,2,2,3,3,-1,1
143000.0,44,0.35,35750.0,Large,Tier 1,Electronics,South,Karnataka,Corporate,Same Day,Fans,2023-03-24,3,4,1,2023,0,0,1,2,2,1,1,3,-1,1
128700.0,33,0.22,32175.0,Small,Tier 2,Electronics,South,Karnataka,Consumer,Standard Class,Fans,2022-12-25,12,6,4,2022,2,1,1,2,2,0,3,3,-1,1
159750.0,45,0.29,39937.5,Small,Tier 1,Electronics,West,Karnataka,Corporate,Standard Class,AC,2023-01-22,1,6,1,2023,2,0,1,3,2,1,3,0,-1,1
171550.0,47,0.27,42887.5,Medium,Village,Electronics,South,Punjab,Consumer,Standard Class,AC,2022-11-05,11,5,4,2022,1,2,1,2,4,0,3,0,-1,1
157500.0,45,0.3,39375.0,Large,Tier 1,Electronics,East,Maharashtra,Home Office,Second Class,Coolers,2023-08-04,8,4,3,2023,0,0,1,0,3,2,2,2,-1,1
134300.0,34,0.21,33575.0,Large,Tier 1,Electronics,West,Maharashtra,Consumer,Standard Class,AC,2020-10-31,10,5,4,2020,0,0,1,3,3,0,3,0,-1,1
126400.0,32,0.21,31600.0,Medium,Village,Electronics,North,Gujarat,Corporate,Second Class,AC,2020-01-18,1,5,1,2020,1,2,1,1,1,1,2,0,-1,1
74400.0,24,0.38,18600.0,Small,Tier 1,Electronics,South,Karnataka,Corporate,Standard Class,AC,2024-01-07,1,6,1,2024,2,0,1,2,2,1,3,0,-1,1
118500.0,30,0.21,29625.0,Large,Tier 2,Electronics,South,Gujarat,Consumer,Same Day,AC,2024-03-10,3,6,1,2024,0,1,1,2,1,0,1,0,-1,1
151700.0,41,0.26,37925.0,Large,Tier 2,Electronics,East,Maharashtra,Home Office,First Class,AC,2024-03-20,3,2,1,2024,0,1,1,0,3,2,0,0,-1,1
134300.0,34,0.21,33575.0,Medium,Tier 1,Electronics,South,Delhi,Corporate,Second Class,Fans,2022-12-11,12,6,4,2022,1,0,1,2,0,1,2,3,-1,1
150100.0,38,0.21,37525.0,Medium,Tier 1,Electronics,North,Gujarat,Corporate,Standard Class,AC,2022-12-12,12,0,4,2022,1,0,1,1,1,1,3,0,-1,1
106750.0,35,0.39,26687.5,Medium,Village,Electronics,West,Maharashtra,Consumer,Same Day,AC,2024-08-23,8,4,3,2024,1,2,1,3,3,0,1,0,-1,1
63700.0,13,0.02,9555.0,Small,Tier 2,Electronics,West,Delhi,Home Office,Second Class,AC,2020-04-09,4,3,2,2020,2,1,1,3,0,2,2,0,-1,1
152100.0,39,0.22,38025.0,Small,Tier 2,Electronics,North,Karnataka,Corporate,Same Day,Coolers,2024-11-06,11,2,4,2024,2,1,1,1,2,1,1,2,-1,1
131150.0,43,0.39,32787.5,Large,Tier 1,Electronics,East,Punjab,Home Office,Standard Class,Coolers,2020-03-29,3,6,1,2020,0,0,1,0,4,2,3,2,-1,1
151200.0,42,0.28,37800.0,Large,Village,Electronics,North,Gujarat,Consumer,Standard Class,Coolers,2024-10-13,10,6,4,2024,0,2,1,1,1,0,3,2,-1,1
116000.0,29,0.2,29000.0,Small,Tier 1,Electronics,North,Maharashtra,Home Office,Standard Class,AC,2020-11-26,11,3,4,2020,2,0,1,1,3,2,3,0,-1,1
162150.0,47,0.31,40537.5,Medium,Tier 2,Electronics,North,Maharashtra,Corporate,First Class,Fans,2020-03-14,3,5,1,2020,1,1,1,1,3,1,0,3,-1,1
68200.0,22,0.38,17050.0,Large,Tier 1,Electronics,East,Gujarat,Consumer,Standard Class,Fans,2021-11-02,11,1,4,2021,0,0,1,0,1,0,3,3,-1,1
153600.0,48,0.36,38400.0,Medium,Tier 1,Electronics,North,Delhi,Corporate,Standard Class,Coolers,2021-10-27,10,2,4,2021,1,0,1,1,0,1,3,2,-1,1
62400.0,13,0.04,9360.0,Medium,Tier 2,Electronics,North,Gujarat,Consumer,Second Class,Coolers,2023-02-21,2,1,1,2023,1,1,1,1,1,0,2,2,-1,1
129000.0,43,0.4,32250.0,Small,Village,Electronics,South,Karnataka,Corporate,Second Class,Fans,2024-08-12,8,0,3,2024,2,2,1,2,2,1,2,3,-1,1
103700.0,34,0.39,25925.0,Small,Tier 2,Electronics,North,Punjab,Corporate,Standard Class,Fans,2020-12-15,12,1,4,2020,2,1,1,1,4,1,3,3,-1,1
161250.0,43,0.25,40312.5,Small,Village,Electronics,South,Punjab,Home Office,Second Class,Fans,2020-10-17,10,5,4,2020,2,2,1,2,4,2,2,3,-1,1
156000.0,40,0.22,39000.0,Small,Tier 1,Electronics,South,Punjab,Corporate,First Class,Fans,2022-08-02,8,1,3,2022,2,0,1,2,4,1,0,3,-1,1
43992.0,47,0.22,10998.0,Medium,Village,Clothing,North,Maharashtra,Home Office,First Class,Shirts,2021-08-03,8,1,3,2021,1,2,0,1,3,2,0,9,-1,1
151800.0,44,0.31,37950.0,Small,Tier 2,Electronics,East,Punjab,Corporate,Same Day,AC,2022-01-11,1,1,1,2022,2,1,1,0,4,1,1,0,-1,1
74400.0,24,0.38,18600.0,Small,Tier 1,Electronics,West,Maharashtra,Home Office,Second Class,Fans,2024-08-22,8,3,3,2024,2,0,1,3,3,2,2,3,-1,1
67200.0,21,0.36,16800.0,Small,Tier 1,Electronics,West,Delhi,Consumer,Same Day,Fans,2024-01-02,1,1,1,2024,2,0,1,3,0,0,1,3,-1,1
154000.0,44,0.3,38500.0,Large,Village,Electronics,East,Gujarat,Corporate,First Class,Coolers,2020-03-20,3,4,1,2020,0,2,1,0,1,1,0,2,-1,1
145200.0,44,0.34,36300.0,Large,Village,Electronics,West,Maharashtra,Consumer,Same Day,AC,2023-08-27,8,6,3,2023,0,2,1,3,3,0,1,0,-1,1
131150.0,43,0.39,32787.5,Large,Village,Electronics,North,Karnataka,Home Office,Standard Class,AC,2024-08-11,8,6,3,2024,0,2,1,1,2,2,3,0,-1,1
108000.0,27,0.2,27000.0,Small,Village,Electronics,East,Gujarat,Home Office,First Class,AC,2020-08-09,8,6,3,2020,2,2,1,0,1,2,0,0,-1,1
63050.0,13,0.03,9457.5,Medium,Village,Electronics,West,Gujarat,Home Office,Same Day,Fans,2024-02-03,2,5,1,2024,1,2,1,3,1,2,1,3,-1,1
150100.0,38,0.21,37525.0,Small,Tier 2,Electronics,West,Delhi,Corporate,Standard Class,Coolers,2024-03-12,3,1,1,2024,2,1,1,3,0,1,3,2,-1,1
161700.0,42,0.23,40425.0,Medium,Village,Electronics,South,Delhi,Consumer,Same Day,Fans,2024-08-02,8,4,3,2024,1,2,1,2,0,0,1,3,-1,1
60000.0,20,0.4,15000.0,Small,Tier 2,Electronics,North,Gujarat,Consumer,Standard Class,Coolers,2022-03-28,3,0,1,2022,2,1,1,1,1,0,3,2,-1,1
59400.0,12,0.01,8910.0,Small,Tier 2,Electronics,North,Karnataka,Consumer,Second Class,Coolers,2022-05-08,5,6,2,2022,2,1,1,1,2,0,2,2,-1,1
66000.0,22,0.4,16500.0,Large,Tier 1,Electronics,West,Maharashtra,Consumer,First Class,Coolers,2024-08-18,8,6,3,2024,0,0,1,3,3,0,0,2,-1,1
73600.0,23,0.36,18400.0,Medium,Tier 1,Electronics,West,Delhi,Consumer,Same Day,Coolers,2023-12-28,12,3,4,2023,1,0,1,3,0,0,1,2,-1,1
177100.0,46,0.23,44275.0,Small,Village,Electronics,North,Punjab,Corporate,Standard Class,AC,2021-08-17,8,1,3,2021,2,2,1,1,4,1,3,0,-1,1
173250.0,45,0.23,43312.5,Large,Tier 2,Electronics,East,Gujarat,Home Office,First Class,Coolers,2021-12-24,12,4,4,2021,0,1,1,0,1,2,0,2,-1,1
98750.0,25,0.21,24687.5,Small,Tier 2,Electronics,South,Karnataka,Consumer,Second Class,Fans,2022-03-05,3,5,1,2022,2,1,1,2,2,0,2,3,-1,1
82950.0,21,0.21,20737.5,Medium,Tier 1,Electronics,West,Karnataka,Home Office,First Class,AC,2022-11-30,11,2,4,2022,1,0,1,3,2,2,0,0,-1,1
168750.0,45,0.25,42187.5,Small,Tier 1,Electronics,West,Gujarat,Corporate,First Class,AC,2021-12-16,12,3,4,2021,2,0,1,3,1,1,0,0,-1,1
117800.0,38,0.38,29450.0,Large,Village,Electronics,North,Karnataka,Home Office,First Class,AC,2022-03-27,3,6,1,2022,0,2,1,1,2,2,0,0,-1,1
91500.0,30,0.39,22875.0,Large,Tier 1,Electronics,South,Maharashtra,Consumer,Second Class,Fans,2020-12-18,12,4,4,2020,0,0,1,2,3,0,2,3,-1,1
